STN--- WBAN   YEARMODA    TEMP       DEWP      SLP        STP       VISIB      WDSP     MXSPD   GUST    MAX     MIN   PRCP   SNDP   FRSHTT 
722930 93107  20010808    72.7 16    65.9 16  1013.0 16  9999.9  0    6.4 16    4.7 15    7.0  999.9    81.0*   66.2*  0.00I 999.9  100000 
722930 93107  20010809    70.2 10    64.6 10  1014.0 10  9999.9  0    6.3 10    4.8  9    8.9  999.9    81.0    64.9   0.00I 999.9  100000 
722930 93107  20010810    70.7 12    64.3 12  1015.6 12  9999.9  0    6.6 12    5.4 12   10.1  999.9    80.1    66.0   0.00I 999.9  100000 
722930 93107  20010811    70.8 13    63.4 13  1013.7 13  9999.9  0    6.0 13    3.6 13    8.9  999.9    80.6*   64.4*  0.00I 999.9  100000 
722930 93107  20010812    71.0  5    64.1  5  1014.8  5  9999.9  0    6.2  5    5.6  5    8.9  999.9    78.1*   66.2*  0.00I 999.9  100000 
722930 93107  20010813    77.6  7    65.5  7  1015.2  7  9999.9  0    6.8  7    7.1  7    8.9  999.9    81.0*   73.4*  0.00I 999.9  100000 
722930 93107  20010814    74.2 15    65.4 15  1013.6 15  9999.9  0    6.7 15    5.5 15    8.0  999.9    84.2*   66.0*  0.00I 999.9  100000 
722930 93107  20010815    72.6 15    65.5 15  1012.3 15  9999.9  0    6.1 15    4.6 15    8.0  999.9    84.0    66.0   0.00I 999.9  100000 
722930 93107  20010816    74.9 13    64.3 12  1012.8 13  9999.9  0    6.1 13    5.3 11    8.9  999.9    82.9*   64.4*  0.00I 999.9  100000 
722930 93107  20010817    74.0 18    64.2 18  1013.8 18  9999.9  0    6.9 18    4.5 17   10.1  999.9    84.2*   64.4*  0.00I 999.9  100000 
722930 93107  20010818    74.2 11    65.4 11  1014.5 11  9999.9  0    5.0 11    3.5 10    8.0  999.9    87.1*   64.4*  0.00I 999.9  100000 
722930 93107  20010819    74.8 12    64.0 12  1013.2 12  9999.9  0    6.9 12    4.4 12    8.0  999.9    84.9*   68.0*  0.00I 999.9  100000 
722930 93107  20010820    70.4 16    63.1 16  1014.0 16  9999.9  0    6.5 16    3.6 16    8.0  999.9    82.0*   64.4*  0.00I 999.9  100000 
722930 93107  20010821    68.4 19    61.4 19  1013.4 18  9999.9  0    6.1 19    4.8 19    8.9  999.9    82.9    62.1   0.00I 999.9  100000 
722930 93107  20010822    66.8 18    57.2 18  1015.5 18  9999.9  0    7.0 18    4.6 18   11.1  999.9    75.2*   60.8*  0.00I 999.9  000000 
722930 93107  20010823    69.2 20    59.2 20  1015.1 20  9999.9  0    7.1 20    4.8 19   11.1  999.9    78.8*   62.6*  0.00I 999.9  000000 
722930 93107  20010824    67.7 21    62.5 21  1012.2 20  9999.9  0    5.4 21    4.2 21    8.9  999.9    81.0    57.9   0.00I 999.9  100000 
722930 93107  20010825    70.4 15    63.0 15  1009.6 15  9999.9  0    5.9 15    3.3 15    7.0  999.9    82.0*   60.1*  0.00I 999.9  100000 
722930 93107  20010826    69.4 20    62.8 20  1009.8 20  9999.9  0    5.1 20    3.7 19    8.0  999.9    82.4*   59.0*  0.00I 999.9  100000 
722930 93107  20010827    67.4 20    62.8 20  1011.2 20  9999.9  0    3.4 20    2.9 19    6.0  999.9    86.0    61.0   0.00I 999.9  100000 
722930 93107  20010828    66.9 21    61.4 21  1008.6 21  9999.9  0    3.7 21    3.2 21    8.9  999.9    78.1*   57.2*  0.00I 999.9  100000 
722930 93107  20010829    64.9 13    59.4 13  1008.9 13  9999.9  0    6.2 13    4.6 12    8.9  999.9    73.4*   57.2*  0.00I 999.9  100000 
722930 93107  20010830    69.1 13    61.5 13  1011.3 11  9999.9  0    7.0 13    4.8 13   10.1  999.9    75.2*   64.9*  0.00I 999.9  000000 
722930 93107  20010831    70.4 17    62.9 17  1012.7 17  9999.9  0    7.0 17    4.4 16    8.9  999.9    78.1    64.0   0.00I 999.9  000000 
722930 93107  20010901    70.2 23    63.5 23  1012.1 23  9999.9  0    7.0 23    4.1 23    8.0  999.9    82.4*   60.8*  0.00I 999.9  000000 
722930 93107  20010902    70.5 15    65.2 15  1011.8 15  9999.9  0    6.1 15    4.6 15    8.0  999.9    82.9    61.0   0.00I 999.9  100000 
722930 93107  20010903    69.9 18    65.0 18  1012.7 18  9999.9  0    6.6 18    4.4 17    8.9  999.9    81.0    64.0   0.00I 999.9  100000 
722930 93107  20010904    69.5 21    65.0 21  1011.8 21  9999.9  0    6.3 21    4.9 21   11.1  999.9    82.4*   66.0*  0.00I 999.9  100000 
722930 93107  20010905    68.9 19    64.0 19  1011.5 19  9999.9  0    5.5 19    3.8 19    7.0  999.9    82.4*   62.1*  0.00I 999.9  100000 
722930 93107  20010906    67.9 23    62.3 23  1012.2 22  9999.9  0    6.1 23    4.9 23   10.1  999.9    75.0*   62.6*  0.00I 999.9  100000 
722930 93107  20010907    66.7 20    57.5 20  1013.7 20  9999.9  0    7.0 20    4.4 20    8.9  999.9    73.4*   62.6*  0.00I 999.9  000000 
722930 93107  20010908    64.5 23    56.9 22  1012.4 23  9999.9  0    6.8 23    2.9 23    8.9  999.9    73.0    59.0   0.00I 999.9  100000 
722930 93107  20010909    66.4 16    62.1 16  1012.4 16  9999.9  0    6.5 16    4.6 16    8.9  999.9    71.6*   64.0*  0.00I 999.9  100000 
722930 93107  20010910    66.0 24    62.5 24  1012.4 24  9999.9  0    5.6 24    5.3 24   11.1  999.9    72.0*   64.4*  0.00I 999.9  100000 
722930 93107  20010911    67.2 20    61.7 20  1012.6 20  9999.9  0    6.9 20    4.0 20    8.9  999.9    75.2*   62.6*  0.00I 999.9  000000 
722930 93107  20010912    66.8 23    61.6 23  1010.6 23  9999.9  0    6.4 23    4.9 23   11.1  999.9    75.2*   59.0*  0.00I 999.9  100000 
722930 93107  20010913    65.4 23    61.1 23  1010.9 22  9999.9  0    6.3 23    5.2 22    8.9  999.9    75.2*   57.2*  0.00I 999.9  100000 
722930 93107  20010914    69.1 18    62.4 18  1012.5 18  9999.9  0    6.8 18    5.0 18    8.9  999.9    82.4*   59.0*  0.00I 999.9  100000 
722930 93107  20010915    69.4 22    62.1 22  1012.5 22  9999.9  0    4.3 21    4.2 21   10.1  999.9    82.0    61.0   0.00I 999.9  100000 
722930 93107  20010916    69.0 18    58.8 18  1012.9 17  9999.9  0    6.5 18    3.0 18    7.0  999.9    81.0    59.0   0.00I 999.9  100000 
722930 93107  20010917    66.9 22    59.4 22  1013.4 20  9999.9  0    7.1 22    3.7 22    8.9  999.9    78.1    60.1   0.00I 999.9  000000 
722930 93107  20010918    65.0 17    53.4 17  1013.1 17  9999.9  0    6.7 17    3.9 17    8.0  999.9    73.4*   60.8*  0.00I 999.9  000000 
722930 93107  20010919    68.2 17    57.5 17  1012.4 17  9999.9  0   11.6 17    5.7 16   11.1  999.9    75.2*   62.6*  0.00I 999.9  100000 
722930 93107  20010920    65.8 13    61.6 13  1013.7 13  9999.9  0    5.1 13    4.6 12   10.1  999.9    75.9    62.1   0.00I 999.9  100000 
722930 93107  20010921    68.7 13    61.9 13  1013.8 13  9999.9  0    8.0 13    6.8 12    8.9  999.9    75.2*   60.1*  0.00I 999.9  100000 
722930 93107  20010922    66.8 15    61.3 15  1012.6 15  9999.9  0    5.8 15    5.1 15    8.9  999.9    75.9*   59.0*  0.00I 999.9  100000 
722930 93107  20010923    65.2 16    61.0 16  1011.8 16  9999.9  0    6.1 16    4.8 15   10.1  999.9    77.0*   60.1*  0.00I 999.9  100000 
722930 93107  20010924    65.4 18    59.9 18  1010.6 18  9999.9  0    3.0 18    5.0 18   10.1  999.9    88.0*   55.0*  0.00I 999.9  100000 
722930 93107  20010925    79.6  9    59.5  9  1009.6  9  9999.9  0   18.9  9    6.3  9   14.0  999.9    91.4*   64.4*  0.00I 999.9  000000 
722930 93107  20010926    73.2 16    60.2 16  1008.9 16  9999.9  0   21.4 16    4.2 16    8.9  999.9    91.0    60.1   0.00I 999.9  000000 
722930 93107  20010927    72.0 18    60.9 18  1009.0 18  9999.9  0   10.1 18    4.4 17    7.0  999.9    84.2*   59.0*  0.00I 999.9  100000 
722930 93107  20010928    67.3 14    59.1 14  1009.1 14  9999.9  0    3.8 14    3.4 13    8.0  999.9    87.8*   55.0*  0.00I 999.9  100000 
722930 93107  20010929    73.6 14    54.3 14  1007.2 14  9999.9  0   26.3 14    4.8 14    8.9  999.9    86.0*   50.0*  0.00I 999.9  100000 
722930 93107  20010930    71.9 24    56.8 24  1007.0 24  9999.9  0   11.7 24    3.7 24   10.1  999.9    91.4*   59.0*  0.00I 999.9  000000 
722930 93107  20011001    78.9 21    57.3 21  1010.4 21  9999.9  0    7.3 21    7.6 21   22.0   28.0    97.0*   69.8*  0.00I 999.9  000000 
722930 93107  20011002    70.2 17    63.6 17  1012.3 17  9999.9  0    5.3 17    3.9 15    8.0  999.9    80.1*   60.8*  0.00I 999.9  100000 
722930 93107  20011003    66.8 13    62.1 13  1013.4 13  9999.9  0    4.4 13    4.6 13    7.0  999.9    78.8*   62.6*  0.00I 999.9  100000 
722930 93107  20011004    69.4 13    62.1 13  1015.1 13  9999.9  0    5.8 13    4.0 13    8.0  999.9    78.8*   62.6*  0.00I 999.9  100000 
722930 93107  20011005    65.6 22    60.5 22  1014.6 22  9999.9  0    9.6 22    3.7 21    8.9  999.9    79.0    63.0   0.00I 999.9  000000 
722930 93107  20011006    64.4 15    54.5 15  1015.6 15  9999.9  0    8.6 15    5.2 15   10.1  999.9    71.1*   60.8*  0.00I 999.9  000000 
722930 93107  20011007    65.9 21    56.3 21  1016.1 21  9999.9  0    7.6 21    4.0 20   10.1  999.9    71.6*   62.6*  0.00I 999.9  000000 
722930 93107  20011008    63.2 19    57.7 19  1016.9 19  9999.9  0    7.0 19    4.5 19    8.9  999.9    68.0*   57.2*  0.00I 999.9  000000 
722930 93107  20011009    63.1 19    57.5 19  1016.0 19  9999.9  0    7.3 19    3.2 19    7.0  999.9    64.9*   60.8*  0.00I 999.9  000000 
722930 93107  20011010    65.0 11    57.9 11  1015.4 11  9999.9  0    6.6 11    6.2 10   11.1  999.9    73.0*   57.2*  0.00I 999.9  100000 
722930 93107  20011011    65.1 19    59.8 18  1015.7 19  9999.9  0    8.6 19    4.9 18   10.1  999.9    78.8*   57.2*  0.00I 999.9  100000 
722930 93107  20011012    65.1 17    56.5 17  1013.1 17  9999.9  0    7.3 17    3.9 14    8.0  999.9    82.4*   53.6*  0.00I 999.9  100000 
722930 93107  20011013    72.2 10    51.5 10  1012.8 10  9999.9  0    7.6 10    5.2 10   10.1  999.9    84.9    51.1   0.00I 999.9  000000 
722930 93107  20011014    64.3 15    56.0 15  1012.3 15  9999.9  0   10.7 15    1.7 15    5.1  999.9    84.2*   51.8*  0.00I 999.9  100000 
722930 93107  20011015    65.3 19    54.8 19  1013.5 19  9999.9  0    8.1 19    3.6 19    7.0  999.9    84.2*   53.6*  0.00I 999.9  100000 
722930 93107  20011016    68.1 17    58.1 17  1015.5 17  9999.9  0    4.3 17    4.4 17    8.0  999.9    84.9    53.1   0.00I 999.9  100000 
722930 93107  20011017    66.0 15    58.8 15  1015.2 15  9999.9  0    4.2 15    5.4 14    8.9  999.9    75.2*   54.0*  0.00I 999.9  100000 
722930 93107  20011018    62.3 19    54.8 19  1016.0 19  9999.9  0    5.4 18    5.1 18   10.1  999.9    78.8*   50.0*  0.00I 999.9  100000 
722930 93107  20011019    64.0 19    58.5 19  1014.4 19  9999.9  0    6.0 19    5.1 16   10.1  999.9    79.0    50.0   0.00I 999.9  100000 
722930 93107  20011020    64.7 16    54.4 16  1012.2 16  9999.9  0    6.3 16    3.9 15   10.1  999.9    73.4*   60.1*  0.00I 999.9  100000 
722930 93107  20011021    63.0 17    55.7 17  1012.9 17  9999.9  0    5.7 17    4.1 16    8.9  999.9    73.9    55.0   0.00I 999.9  100000 
722930 93107  20011022    63.3 18    57.7 18  1014.3 18  9999.9  0    7.2 18    4.1 18    8.0  999.9    71.1*   55.4*  0.00I 999.9  100000 
722930 93107  20011023    61.5 17    56.8 16  1012.9 17  9999.9  0    5.5 17    3.3 17    8.0  999.9    70.0    54.0   0.00I 999.9  100000 
722930 93107  20011024    63.5 13    57.5 13  1012.0 13  9999.9  0    5.0 13    3.1 13    7.0  999.9    70.0    60.1   0.00I 999.9  100000 
722930 93107  20011025    61.9 17    57.0 17  1015.2 17  9999.9  0    8.3 17    4.4 17    8.9  999.9    73.4*   50.0*  0.00I 999.9  100000 
722930 93107  20011026    63.1 14    58.8 14  1017.4 14  9999.9  0   10.8 13    5.7 13    8.9  999.9    73.0    50.0   0.00I 999.9  100000 
722930 93107  20011027    63.3 15    60.5 15  1017.1 15  9999.9  0    2.9 15    4.9 13    8.9  999.9    73.0    59.0   0.00I 999.9  100000 
722930 93107  20011028    64.8 12    57.8 12  1018.0 12  9999.9  0    7.4 12    4.7 12    8.9  999.9    66.9*   62.6*  0.00I 999.9  100000 
722930 93107  20011029    64.2 14    57.4 14  1020.0 14  9999.9  0    6.7 14    5.3 14    8.9  999.9    73.4*   57.9*  0.00I 999.9  000000 
722930 93107  20011030    66.1 10    56.7 10  1017.3 10  9999.9  0    7.4 10    8.2 10   15.9  999.9    77.0*   54.0*  0.00I 999.9  000000 
722930 93107  20011031    64.1 16    59.5 16  1016.3 16  9999.9  0    7.0 16    6.3 15   11.1  999.9    77.0    57.0   0.00I 999.9  000000 
722930 93107  20011101    63.3 15    57.1 15  1015.9 15  9999.9  0    9.1 15    5.0 12    8.9  999.9    71.1    57.0   0.00I 999.9  000000 
722930 93107  20011102    60.0 14    56.0 14  1015.9 14  9999.9  0    7.2 14    4.2 13    8.9  999.9    68.0*   51.8*  0.00I 999.9  100000 
722930 93107  20011103    61.0 16    56.2 14  1017.1 16  9999.9  0    5.4 16    5.9 16   10.1   14.0    69.8*   51.8*  0.00I 999.9  100000 
722930 93107  20011104    64.3 21    61.1 19  1015.8 21  9999.9  0    4.5 21    5.6 20   11.1  999.9    71.6*   62.1*  0.00H 999.9  110000 
722930 93107  20011105    61.9 17    60.5 17  1014.6 17  9999.9  0    3.1 17    5.1 12    8.0  999.9    68.0*   57.0* 99.99  999.9  110000 
722930 93107  20011106    62.2 22    59.8 22  1014.0 22  9999.9  0    3.7 22    3.0 20    6.0  999.9    70.0    60.1   0.00I 999.9  100000 
722930 93107  20011107    60.5 12    58.0 12  1018.4 12  9999.9  0    2.6 12    2.6 11    5.1  999.9    64.4*   57.2*  0.00I 999.9  100000 
722930 93107  20011108    61.7 18    56.6 18  1019.0 18  9999.9  0    3.4 18    4.9 17    8.9  999.9    80.1    51.1   0.00I 999.9  100000 
722930 93107  20011109    62.2 13    59.1 13  1018.1 13  9999.9  0    3.0 13    4.9 12   10.1  999.9    66.2*   57.2*  0.00I 999.9  100000 
722930 93107  20011110    61.8 13    57.2 13  1019.0 13  9999.9  0    6.7 13    2.7 13    8.0  999.9    66.2*   57.9*  0.00I 999.9  100000 
722930 93107  20011111    65.8 12    56.5 12  1018.9 12  9999.9  0    9.9 12    4.9 12   10.1  999.9    75.2*   60.1*  0.00I 999.9  000000 
722930 93107  20011112    61.9 13    57.0 13  1018.2 13  9999.9  0   12.6 13    3.5 13    8.9  999.9    69.8*   51.1*  0.00I 999.9  100000 
722930 93107  20011113    58.8 18    55.6 18  1018.5 17  9999.9  0   11.8 18    4.3 18    8.9  999.9    70.0    51.1   0.01A 999.9  000000 
722930 93107  20011114    58.1 21    50.8 21  1017.4 21  9999.9  0   14.8 21    5.3 21    8.0  999.9    69.8*   48.2*  0.00I 999.9  000000 
722930 93107  20011115    59.1 19    50.1 19  1014.3 19  9999.9  0    9.8 19    5.5 19    8.0  999.9    77.0*   48.9*  0.00I 999.9  000000 
722930 93107  20011116    64.0 10    49.3 10  1015.5 10  9999.9  0    7.4 10    4.9 10    8.0  999.9    77.0    48.9   0.00I 999.9  000000 
722930 93107  20011117    58.3 19    53.1 19  1017.2 19  9999.9  0   10.3 19    4.0 17    7.0  999.9    73.4*   46.4*  0.00I 999.9  100000 
722930 93107  20011118    58.9 15    52.2 15  1018.2 15  9999.9  0    5.6 15    5.6 14    8.9  999.9    69.1*   48.9*  0.00I 999.9  100000 
722930 93107  20011119    58.5 16    49.5 16  1019.0 16  9999.9  0   12.2 16    4.2 15    8.0  999.9    71.6*   48.2*  0.00I 999.9  100000 
722930 93107  20011120    62.2 19    48.2 19  1018.5 19  9999.9  0   10.9 19    5.1 18   12.0  999.9    80.6*   48.9*  0.00I 999.9  100000 
722930 93107  20011121    59.8 16    49.1 16  1015.5 16  9999.9  0    9.2 16    4.8 16    8.9  999.9    73.4*   48.2*  0.00I 999.9  000000 
722930 93107  20011122    59.9 11    57.5 11  1014.5 11  9999.9  0    6.8 11    4.8 11    8.9  999.9    73.9    53.1   0.00I 999.9  100000 
722930 93107  20011123    61.2 21    57.2 21  1013.6 21  9999.9  0    7.5 21    5.5 21    8.9  999.9    66.9*   55.4*  0.00I 999.9  100000 
722930 93107  20011124    53.6 12    50.8 12  1013.9 12  9999.9  0    7.5 12    6.3 12   11.1   19.0    66.9    48.0   0.00I 999.9  000000 
722930 93107  20011125    56.7 19    53.3 19  1014.5 19  9999.9  0    5.4 19    7.1 19   15.0   22.0    66.0    48.0   0.69B 999.9  110000 
722930 93107  20011126    53.1 19    45.9 19  1019.1 19  9999.9  0    7.4 19    5.3 19   10.1  999.9    63.0*   48.0*  0.00I 999.9  000000 
722930 93107  20011127    52.8 17    37.7 17  1016.9 17  9999.9  0   19.4 17    5.5 17    8.0  999.9    66.2*   39.0*  0.00I 999.9  000000 
722930 93107  20011128    47.0 13    23.9 13  1019.0 13  9999.9  0   11.3 13    5.9 13   10.1  999.9    61.0*   37.0*  0.00I 999.9  000000 
722930 93107  20011129    50.9 24    37.8 24  1016.1 24  9999.9  0    7.9 24    6.3 24   13.0   21.0    63.0    37.0  99.99  999.9  110000 
722930 93107  20011130    52.7 19    51.8 19  1014.9 19  9999.9  0    6.1 19    5.0 19   10.1  999.9    60.8*   48.2*  0.13A 999.9  100000 
722930 93107  20011201    54.2 15    46.7 15  1019.4 15  9999.9  0    7.0 15    4.3 15    7.0  999.9    64.4*   44.1*  0.00I 999.9  000000 
722930 93107  20011202    52.1 20    47.7 20  1019.0 20  9999.9  0    7.3 20    5.2 20    8.0  999.9    64.9    42.1   0.00I 999.9  100000 
722930 93107  20011203    55.9 23    53.2 23  1016.2 23  9999.9  0    5.4 23    3.5 21    8.0  999.9    64.0    42.1   0.00H 999.9  110000 
722930 93107  20011204    52.9 22    47.9 22  1015.7 22  9999.9  0    9.6 22    5.5 21   10.1   16.9    60.8*   44.6*  0.06B 999.9  110000 
722930 93107  20011205    48.7 20    41.7 19  1022.9 19  9999.9  0   12.5 20    6.5 20   11.1  999.9    63.0*   32.9*  0.00I 999.9  000000 
722930 93107  20011206    53.1 22    43.7 22  1023.0 21  9999.9  0   10.6 22    5.7 22   10.1  999.9    73.4*   42.8*  0.00I 999.9  000000 
722930 93107  20011207    61.4 21    38.1 21  1019.3 21  9999.9  0    9.2 21    6.0 21   15.0  999.9    82.4*   46.4*  0.00I 999.9  000000 
722930 93107  20011208    65.6 20    27.2 20  1019.4 20  9999.9  0    8.9 20    5.6 20   11.1   15.0    82.9    44.1   0.00I 999.9  000000 
722930 93107  20011209    59.4 15    32.9 15  1014.1 15  9999.9  0   13.3 15    7.6 15   13.0   19.0    80.1    46.0   0.00I 999.9  000000 
722930 93107  20011210    50.9 19    46.9 19  1009.7 19  9999.9  0    7.4 19    7.0 19   15.0   19.0    73.4    42.1  99.99  999.9  010000 
722930 93107  20011211    50.8 20    45.7 20  1009.2 20  9999.9  0    7.0 20    5.9 20   11.1  999.9    59.0    42.1   0.01A 999.9  010000 
722930 93107  20011212    48.6 22    43.2 21  1017.2 22  9999.9  0    7.0 22    5.0 22    7.0  999.9    62.6*   42.1*  0.00I 999.9  000000 
722930 93107  20011213    53.1 13    40.2 13  1024.3 13  9999.9  0   27.2 13    4.8 13    7.0  999.9    64.0    42.1   0.00I 999.9  000000 
722930 93107  20011214    50.1 18    43.2 18  1015.3 18  9999.9  0   16.0 18    6.7 18   14.0   19.0    63.0    42.1   0.14A 999.9  110000 
722930 93107  20011215    50.6 14    40.4 14  1011.4 14  9999.9  0    7.0 14    6.5 14   11.1  999.9    60.8*   43.0*  0.00I 999.9  000000 
722930 93107  20011216    49.5 15    32.1 15  1022.3 15  9999.9  0    7.0 15    4.1 15   10.1  999.9    62.6*   35.6*  0.00I 999.9  000000 
722930 93107  20011217    57.1  9    32.0  9  1022.8  9  9999.9  0    7.0  9    5.1  9    8.9  999.9    64.4*   39.9*  0.00I 999.9  000000 
722930 93107  20011218    50.3 20    42.7 20  1020.2 20  9999.9  0    7.0 20    6.1 20   11.1  999.9    64.4*   37.4*  0.00I 999.9  000000 
722930 93107  20011219    54.2 23    44.7 23  1018.1 23  9999.9  0    5.8 23    5.1 23    8.9  999.9    77.0*   42.8*  0.00I 999.9  100000 
722930 93107  20011220    52.7 17    48.9 17  1015.8 17  9999.9  0    4.3 17    4.5 17    9.9  999.9    64.0*   42.1*  0.00I 999.9  100000 
722930 93107  20011221    53.1 19    50.6 19  1018.8 19  9999.9  0    6.6 19    6.1 19   15.9  999.9    59.0*   48.0*  0.55G 999.9  110000 
722930 93107  20011222    50.7 12    47.3 12  1023.3 12  9999.9  0   15.9 12    5.9 12   10.1  999.9    60.8*   42.8*  0.00G 999.9  000000 
722930 93107  20011223    50.8 17    48.0 16  1023.5 17  9999.9  0    6.0 17    4.3 17    8.0  999.9    62.6*   42.8*  0.00I 999.9  100000 
722930 93107  20011224    48.7 10    43.4 10  1022.2 10  9999.9  0    6.5 10    4.6 10    7.0  999.9    69.8*   39.0*  0.00I 999.9  100000 
722930 93107  20011225    53.0 10    29.6 10  1023.3 10  9999.9  0   25.0 10    4.7 10   10.1  999.9    69.1*   42.1*  0.00I 999.9  000000 
722930 93107  20011226    53.7 15    34.9 15  1019.1 15  9999.9  0   15.2 15    5.6 15   10.1  999.9    69.8*   41.0*  0.00I 999.9  000000 
722930 93107  20011227    53.6 19    39.8 19  1016.2 19  9999.9  0   15.3 19    4.3 19    8.0  999.9    69.8*   44.1*  0.00I 999.9  000000 
722930 93107  20011228    54.0 21    43.9 21  1016.2 21  9999.9  0   12.4 21    4.2 21    8.9  999.9    69.1    43.0   0.00I 999.9  000000 
722930 93107  20011229    58.2 15    44.4 15  1017.4 15  9999.9  0   11.2 15    3.5 15    9.9  999.9    66.2*   51.1* 99.99  999.9  010000 
